reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4f2edac3-7ec6-46ea-869d-e202dbe4d5aa,akun oppo,https://play-lh.googleusercontent.com/a/ACg8ocLjv55ikEoJGzmn46UQ0QQwLNgLjMMsF-fexzOf6XneK7ZRlA=mo,"bagus ,dan praktis",5,0,,2025-10-05 01:37:20,"Hi Kak akun,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 02:03:49,
967952e1-07c7-42b8-be1f-34d28625bd44,Zain Armayani Pipo,https://play-lh.googleusercontent.com/a-/ALV-UjWvnL3FCzhpzF1AO8efEuVsq9Y4eLfDZPHj_YxLy1PasuBNX5An,Bagus kurang iklan dan nyaman,5,0,4.8.0,2025-10-05 01:36:38,"Hi Kak Zain,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 01:54:12,4.8.0
f6aa09e8-7cdb-4f16-8572-2061f81202fe,Apriliyanto Adi Supatma,https://play-lh.googleusercontent.com/a-/ALV-UjVEMqZtNuaTEfIiZ1-fXjmKEytIhg47SCYZ3Fxvp7tsINXF-JLr-w,Jangan install aplikasi ini kalau tidak mau menyesal !!!,1,0,,2025-10-05 01:36:17,"Hi Kak Apriliyanto,

Maaf atas ketidaknyamanannya. Apabila Kakak memiliki kendala silakan informasikan lebih lanjut dengan menghubungi tim support Kredivo di nomor 08041573348, email ke support@kredivo.com atau layanan live chat pada aplikasi. Dengan senang hati kami akan membantu.

Salam hangat, Garu",2025-10-05 08:50:16,
ebd9b0df-4dad-40b9-b260-16ecd874b5e0,Aldi Kampleng,https://play-lh.googleusercontent.com/a/ACg8ocKc1vjXd50yPuyGS_ZMlO_jZYDFjcAPPwiS4veiV-5qxy9Xcw=mo,mudah,5,0,4.8.0,2025-10-05 01:28:25,"Hi Kak Aldi,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 01:43:56,4.8.0
05a2213f-d7fc-4d18-a129-552f6fe26e00,Novi Yanto,https://play-lh.googleusercontent.com/a/ACg8ocLiwwbFMGU_wkbh3T4Ig_W5xAsVhOHG_RWEg5X0l4yUqLOtLg=mo,gak bisa pinjam lagi,5,0,4.8.0,2025-10-05 01:28:07,"Hi Kak Novi,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 01:43:59,4.8.0
91940c50-ca2b-483f-b2a5-e720e7405661,Herol Candi,https://play-lh.googleusercontent.com/a/ACg8ocJg5ld7gfUqV-aKcua7Tt4Mj_KEtCvl9AqGHsJOSbbEIJmXzQ=mo,Oke limit masih dikit cara untuk mnaikan limit,5,0,4.8.0,2025-10-05 01:23:20,"Hi Kak Herol,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2024-07-31 22:33:15,4.8.0
7b3414f3-6978-46c4-9c6a-7b69f35f8e04,Adinda HAR,https://play-lh.googleusercontent.com/a-/ALV-UjUhOsFp8QL6yoCLfNvYckzrNv6GrYL3O5DSCOELKBRF0qGKKo4,ntapp,5,0,,2025-10-05 01:15:49,"Hi Kak Adinda,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 01:33:51,
49d63b2e-5ba2-4eba-a531-023548e8fc4c,Sapril Kristanto,https://play-lh.googleusercontent.com/a-/ALV-UjWs8XRdqxCYXvDo4ifiXl9JnQ01Xx1crNESYhjjn9JWxXZldj-h,"kenapa spam telpon, padahal kalo mau cicil pasti malam, paginya telpon terus tolol",2,0,4.8.0,2025-10-05 01:13:36,"Hi Kak Sapril,

Maaf atas kendalanya. Jika Kakak terlambat bayar tagihan maka akan dikenakan bunga & denda sebesar 10% per 1 bulan, dimana setiap keterlambatan akan ada pengingat oleh tim kami. Namun, jika ada penagihan tidak sesuai prosedur, silakan lampirkan bukti penagihan ke email support@kredivo.com ya.

Salam hangat, Gusti",2025-10-05 09:36:40,4.8.0
1666d18d-50b2-4540-9e29-24d4edafa9f8,gareng 46,https://play-lh.googleusercontent.com/a-/ALV-UjVuXQpa5pGfPypORsxwLeClJdK1jtyDC5z24lKa13yfBEjjU60_,"kredivo saya g bisa di buka,kata sandi salah terus katanya.cara ganti pin gmn.",1,0,4.8.0,2025-10-05 01:08:16,"Hi Kredipal,

Maaf atas kendalanya. Jika Kakak lupa PIN, silakan lakukan reset PIN dengan cara Pilih Menu login » Pilih lupa PIN » Input nomor terdaftar » lakukan liveness selfie dari link yang dikirimkan ke SMS. Setelah itu atur PIN baru dan login kembali. Info lebih lanjut, hubungi kami di 08041573348.

Salam hangat, Garu",2025-10-05 08:56:57,4.8.0
38a88d95-7aec-45d7-929c-78e809cd78c2,๖ۣۜßoʝeร,https://play-lh.googleusercontent.com/a-/ALV-UjU1Id8qhMnKBJuDtzFETxylZkqusYyH2bd40JCFD_46-Q6LUTADYA,baik,5,1,4.7.0,2025-10-05 00:38:41,"Hi Kak ???ßo?e?,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 01:04:54,4.7.0
115f58c1-e05b-41f0-b23b-7724f2b44d06,Ajii bajay,https://play-lh.googleusercontent.com/a/ACg8ocLsap7SIRR2KHFjHuPY74NqrRzGhe2cerXv0JmXmLzuI3mxsQU=mo,apk tai,1,0,4.8.0,2025-10-05 00:35:26,"Hi Kak Aji,

Mohon maaf atas kendala yang dialami. Jika Kakak terdapat kendala atau pertanyaan seputar Kredivo, tidak perlu sungkan menghubungi tim support Kredivo melalui nomor layanan 08041573348, email ke support@kredivo.com menggunakan email yang terdaftar.

Salam hangat, Ajeng",2025-10-07 13:41:14,4.8.0
543099e2-ba57-4994-b970-78efda3e0340,Alvian Purnomo,https://play-lh.googleusercontent.com/a/ACg8ocKt20yb2HcEvcZg5aYVQV0CZiXpKQl8qE1OqwMFy7jbwHoCtQ=mo,bagus,5,0,,2025-10-05 00:13:49,"Hi Kak Alvian,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 00:34:14,
d45ca294-d354-42b6-9a63-e25d3077e7f5,Hasan Basri,https://play-lh.googleusercontent.com/a/ACg8ocJ1OZO6p0fST8v4Odlo99AqcgZwbQm4Ls_Lvcq8fPgs7xGfKw=mo,"yth kredivo, maap saya tidak jadi menggunakan aplikasi ini dan sudah saya uninstal, tolong jaangan salah gunakan data saya. teima kasih.",3,0,,2025-10-05 00:08:34,"Hi Kak Hasan,

Maaf atas kendalanya. Jika pendaftaran akun Kredivo Kakak belum disetujui, silakan ajukan kembali 3 bulan kedepan dari pengajuan terakhir. Pastikan data sudah sesuai dengan syarat dan ketentuan karena nantinya akan dicek oleh tim kami. Info lebih lanjut, silakan hubungi kami di nomor 08041573348.

Salam hangat,

Garu",2025-10-05 09:03:37,
2116a7c9-de34-4142-bca3-f0477504b1c4,Lukas Agung Adi Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjXFmYcSgDGrXTn9WxTSXnIMG4RZA3I0N4DpjnsO_b6ubVFHTJiA,mantap,5,0,4.7.0,2025-10-05 00:04:08,"Hi Kak Lukas,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 00:23:55,4.7.0
42c19c7d-b848-4479-84d5-8ed2cf85aae1,ARITONANG Official,https://play-lh.googleusercontent.com/a-/ALV-UjXDUV2TQcqx3pJHwULbGln1E7hR4jdDR18Qah8h-KuXJ_ln_LEX,Kalau Lapar Pakek Kredivo Boy. paten kali,5,0,4.8.0,2025-10-04 23:58:52,"Hi Kak ARITONANG,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 00:23:59,4.8.0
737b5dd6-92cb-4a8c-a193-6c7692f72246,Jay,https://play-lh.googleusercontent.com/a/ACg8ocLk8Vpmsyndw_NQtXzCvtdIFCIqqLNDBprx3ctmK1qCwxHPOA=mo,susah amat masuk nya jing padahal KTP bersih pressh di tolak mulu,2,0,4.8.0,2025-10-04 23:57:32,"Hi Kak Jay,

Maaf atas kendalanya. Jika pendaftaran akun Kredivo Kakak belum disetujui, silakan ajukan kembali 3 bulan kedepan dari pengajuan terakhir. Pastikan data sudah sesuai dengan syarat dan ketentuan karena nantinya akan dicek oleh tim kami. Info lebih lanjut, silakan hubungi kami di nomor 08041573348.

Salam hangat,

Enzo",2025-10-05 10:23:39,4.8.0
5d7a236b-df42-4d6f-9974-27e87c8f56d1,Latifah Almisfalah,https://play-lh.googleusercontent.com/a-/ALV-UjXgxMphJl8UUPo-tZA-tSYOF2w_gdagowemxyoiTZLQqa9Zi8GE,mantap proses cepat,5,0,,2025-10-04 23:50:50,"Hi Kak Latifah,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 00:03:55,
daeb4cd1-bd7c-4dad-86c8-3b2f6187aec7,RENDY EZ,https://play-lh.googleusercontent.com/a-/ALV-UjWENWuXLRupELsoUPGw6AQStJGIRMoNewWBf9CZX_yLIcLYf7Fi,kenapa yaa kalo bayar pas tanggal limitnyaa gak balik lagi seperti semula,3,0,4.8.0,2025-10-04 23:45:36,"Hi Kak Rendy,

Maaf atas kendalanya. Jika Kakak sudah lakukan pembayaran tagihan tenor 1 bulan, maka saldo limit kembali dalam 1x24 jam. Untuk tenor 3, 6 dan 12 bulan, saldo limit kembali pada saat cicilan dilunasi. Ketentuan limit Kredivo saling berkaitan satu tenor dengan tenor lain, Info lanjut hubungi di 08041573348.

Salam hangat, Garu",2025-10-05 08:09:45,4.8.0
12ef6a3b-a9e1-4527-b14c-e550eba8ce72,Satrian Herlambang,https://play-lh.googleusercontent.com/a-/ALV-UjUTE3eX9AovDc0DmXNbcbeeuT33PbVbo27jdDj24xQiEviu7bBI,sat setttt,5,0,4.8.0,2025-10-04 23:45:07,"Hi Kak Satrian,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-05 00:03:52,4.8.0
c34f8fbe-d90c-48fc-86cf-3b0b38109b33,Juman Man,https://play-lh.googleusercontent.com/a-/ALV-UjV5YRjsQHWAF1E8EHqOoxZGVEXxLfzr0ksgSLuxZgx49pzExal8,maaf ka bagai mana cara melakukan cicilan belanja d lazada,5,0,4.8.0,2025-10-04 23:34:05,"Hi Kak Juman,

Maaf atas kendalanya. Kami informasikan, saat ini pembayaran Kredivo melalui apikasi Lazada sudah tidak dapat di lakukan, namun Anda masih dapat melakukan transaksi melalui aplikasi Kredivo menggunakan fitur shop at Lazada, Info lanjut hubungi di 08041573348.

Salam hangat, Garu",2025-10-05 08:13:23,4.8.0
be5210bb-e510-4567-a09c-78907b6d923c,Fauzi Daud fakhrudin,https://play-lh.googleusercontent.com/a-/ALV-UjU8CkKcBoGhPAzTSQi0TpHIyaCQwM9EKDuLdfXH02I1KWgsVOU,punyaku gak bisa dftr knpa y kak ditolak terus,5,0,,2025-10-04 23:31:56,"Hi Kak Fauzi,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:55:02,
5c291824-746d-497b-9082-856990d2258e,Risma Kiki,https://play-lh.googleusercontent.com/a/ACg8ocK2qGu_HdTBOoxZyPt9hRATAv2Ta2--13t0Q99e6ULGgYdYKw=mo,lancar optimal dan mudah digunakan .....semakin maju buat ke depan,5,0,4.8.0,2025-10-04 23:29:13,"Hi Kak Risma,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:43:52,4.8.0
5d808565-fc4b-457d-9bfd-4b465b10565f,Trisno Ganteng,https://play-lh.googleusercontent.com/a-/ALV-UjV9VTwkVBJU52GUt9i0ydOFa0VAlm3VBRudH4Zr7K8K6W6AsDOd2g,jadi solusi di saat ada keperluan,5,0,,2025-10-04 23:26:44,"Hi Kak Trisno,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:43:49,
279286c2-5d3f-4f8c-8f82-2ae344445136,Marong Maju,https://play-lh.googleusercontent.com/a/ACg8ocIl502N_IBsZxiYTXm9e-D4XzQspvAngs-Lc6vzz0k20HwXDg=mo,luar biasa,5,0,4.8.0,2025-10-04 23:07:01,"Hi Kak Marong,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:33:47,4.8.0
abc76b95-16f0-4977-a21b-57e2b57ab3e4,Mulyani Ariyanisual,https://play-lh.googleusercontent.com/a/ACg8ocKQVVxcC5GWNCMwGtnL7zXoNXsrOSt17xup6853GypfUIhgSQ=mo,bermanfaat bgt,5,0,,2025-10-04 23:00:59,"Hi Kak Mulyani,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:23:50,
cbc7a948-5a26-4c8d-8262-dee5317911be,Gracella Azahra ariyanto,https://play-lh.googleusercontent.com/a/ACg8ocKNTm1ww4GZFyZptNpVxqXHvjy1CB_tMJnrU-G5cGxQuTNTsQ=mo,sangat membatu,5,0,4.8.0,2025-10-04 23:00:12,"Hi Kak Gracella,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:23:47,4.8.0
535efc83-472d-4746-ac48-b6993573241c,Tani Sugisantoso,https://play-lh.googleusercontent.com/a/ACg8ocKKvLTBsNlMMFJOfAhGLPcRVr2ZPT2rGGjX3w7IrhMlS4KgkA=mo,dengan KREDIVO lebih mudah utk berbelanja dan utk segala kebutuhan lainnya,5,0,,2025-10-04 22:56:44,"Hi Kak Tani,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 23:13:56,
cb8b4cb2-1eae-4c75-99a0-d9bb1e4d4e94,Ortega Lukas,https://play-lh.googleusercontent.com/a/ACg8ocIfEzF31-BgoEKGuv-Mee23VKut16EOAxgdQSB9qVjlWd8Rgw=mo,bagus,5,1,4.8.0,2025-10-04 22:29:30,"Hi Kak Ortega,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:44:09,4.8.0
c4dae34b-7f92-44e7-940a-e276b7fb09ff,Cx Medjho,https://play-lh.googleusercontent.com/a-/ALV-UjUsHpDoOCAuLPEjcdKr3wMCILa5FJNP5ljWFrfmrclZsaYiNQ4,mantap mudah ..bunga ringan,5,0,4.8.0,2025-10-04 22:27:02,"Hi Kak Cx,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:44:12,4.8.0
f6b08fec-09d0-449e-ab23-00b273b4faf5,Debby Tenis,https://play-lh.googleusercontent.com/a-/ALV-UjVlK3lvcp51XumXZPg2mvjb8z76i-lhc_7KZRrdz1ndf7brh48,bagus,5,0,4.7.0,2025-10-04 22:25:25,"Hi Kak Debby,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:44:00,4.7.0
4866494f-6981-49ea-bff5-28210e017c28,Chandra Darma Chandra,https://play-lh.googleusercontent.com/a-/ALV-UjWvObNGDCC-oawBcI1GGirRn1kJyXHiodOY-L01UlxL8-LBOCY,good finance,5,0,,2025-10-04 22:17:38,"Hi Kak Chandra,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:44:06,
5e67575f-e1dc-4afc-8123-45d069851e4c,Kholik Rhizoma,https://play-lh.googleusercontent.com/a/ACg8ocKQxyIgt9nAbFrbiLCN5Z1k0_c_SpiDCt4pay_rRp9240UkJbE=mo,"bagus membantu,,yg penting jangan telat bayar",5,0,4.7.0,2025-10-04 22:17:26,"Hi Kak Kholik,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:44:03,4.7.0
0fd4e2f1-a61c-4e4a-aa1e-829498d8eb01,Agus Yuliadi,https://play-lh.googleusercontent.com/a-/ALV-UjU4YehiEDSGsGSnH-vQatOWJsowHEZBE_uUMVIRPMLOTX3I7g,bgus sekali,5,0,4.5.1,2025-10-04 22:15:48,"Hi Kak Agus,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:36:01,4.5.1
ab33e775-2365-4ae7-9340-86fd73404740,Khairul Syah,https://play-lh.googleusercontent.com/a/ACg8ocJYiXexGOiV5FDHXtMpZUnPaZDrg2VRUSHdecyOrfEsyJw84A=mo,mantap,5,1,4.8.0,2025-10-04 22:10:12,"Hi Kak Khairul,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:35:58,4.8.0
388f8ab6-31a0-4fca-afb0-0fd6d41731f9,Muhammad Jihan,https://play-lh.googleusercontent.com/a-/ALV-UjVx6cgKG-j19ZqLTlfLzKr-cAAYsK7v0to-9a7RPXzsWngbQjHo,sangat muda digunakan aplikasi ini dan membantu kegunaannya untuk modal usaha dan lain² nya,5,0,4.1.0,2025-10-04 22:05:50,"Hi Kak Muhammad,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:24:09,4.1.0
d74d2cb6-d71e-4d98-8997-ac1173569342,Muhammad Biye,https://play-lh.googleusercontent.com/a/ACg8ocLLm9U2kYY1n76EmOzm1aJX_-YnfDK5TJC20iC2zo5hApeing=mo,bagus cepat dan terpercaya,5,0,4.1.0,2025-10-04 22:05:43,"Hi Kak Muhammad,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:24:06,4.1.0
27ebd160-40cc-4212-ad78-a82e0182e21f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,4.8.0,2025-10-04 22:04:29,"Hi Kak Kredipal,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:24:02,4.8.0
e685d66b-6c6c-4531-9036-9f80c7352c5b,Alhidayat Wajo,https://play-lh.googleusercontent.com/a-/ALV-UjWu3_2sRNG3dEhO2y5k4bbV8dw71Z2tRrNIBTphgvdK8-A26Gh6,TOP 1,5,0,4.8.0,2025-10-04 22:04:16,"Hi Kak Alhidayat,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:23:58,4.8.0
73233085-bae1-47ef-a648-fdb8bcb16d95,Bayu abidin,https://play-lh.googleusercontent.com/a/ACg8ocKp2KcL9Fe5jPZSYTbGR30FvlybfXNR-r0A7d9-JgfAWqR4cQ=mo,sangat membantu,5,0,4.8.0,2025-10-04 22:02:39,"Hi Kak Bayu,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:23:54,4.8.0
81a774ad-08d8-4f0c-92a3-e9a32c484d09,kidz piE,https://play-lh.googleusercontent.com/a/ACg8ocIjp4lQo1-z5TxEDjoLeEwtkA8QeeTqOQd87HcuRE0qQ-ZHIw=mo,aplikasi sangat membantu disaat kita lagi butuh.,5,0,,2025-10-04 21:58:24,"Hi Kak kidz,

Terima kasih atas ratingnya :). Semoga Kredivo dapat memberikan kemudahan dan kenyamanan pembayaran transaksi Kakak. Jika memiliki kendala, silakan hubungi customer support di 08041573348 atau email ke support@kredivo.com menggunakan email yang terdaftar dan layanan live chat pada aplikasi.

Salam hangat,
Dina",2025-10-04 22:24:12,
57a7e8b6-75ab-4ba7-a022-4b1892d7dcaf,Alissa Karima,https://play-lh.googleusercontent.com/a-/ALV-UjXY25dI-t6FLFEc1N9Yd6KI_2soluD-ChYqxelo7J49bKQ9pUU,"pendaftaran nya gampang, sangat membantu klu sedang kepepet ,tpi limit saya kok gk bisa dipke semua ya...?? padahal ada 3jt tpi cuman bisa di pke 2 JT saja, ghi mna ini, padahal saya gk pernah telat bayar",4,1,4.8.0,2025-10-04 21:44:44,"Hi Kak Alissa,

Maaf atas kendalanya. Jika mengalami kendala transaksi, dikhawatirkan isu keamanan dan setiap transaksi telah dilakukan proses penilaian. Pinjaman tunai yang dikelola KrediFazz dapat diajukan dengan tenor 3 dan 6 bulan. Namun, jika terkendala Pinjaman Tunai silakan hubungi CS KrediFazz 02150890517.

Salam Hangat,
Dina",2025-10-04 22:04:26,4.8.0
79aeb3dd-8001-4101-a178-b626f8d42e7a,Lhiliek,https://play-lh.googleusercontent.com/a-/ALV-UjXHV8oROZlnL0g5HivxOhBnikFVSxIjzewxypHdA5Cj2svZsGgM,"WOY YG BENER AJA, 2X TRANSAKSI DANA GA MASUK MASUK. LAPORAN KE CS SURUH KE DANA. LAPORAN KE DANA SURUH KE KREDIVO. BUAT KAWAN KAWAN HATI HATI YA. APK PENIPU INI",1,0,4.8.0,2025-10-04 21:44:00,"Hi Kredipal,

Maaf atas kendalanya. Apabila saldo Kakak belum diterima, mohon menghubungi pihak provider dengan melampirkan bukti transaksi berhasil agar dilakukan pengecekan lebih lanjut. Info lebih lanjut, silakan hubungi kami di nomor 08041573348.

Salam hangat, Azura",2025-10-04 22:00:03,4.8.0
